"location_id","location_name","process_id","date","poll","unit","source","country","frequency","aggregation_function","threshold","exceedance_allowed_per_year","organization","standard_id","value","exceedance","year","exceedance_this_year","violation","gadm1_id"
"medway_gbr.1_1_gb","Medway","city_background_day_mad",2019-08-24,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,52.2145833333333,1,2019,20,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_background_day_mad",2019-08-24,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,52.2145833333333,1,2019,20,FALSE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_background_day_mad",2019-08-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,42.3950833333333,1,2019,55,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,138.30733875,1,2019,45,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,138.30733875,1,2019,45,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_day_mad",2019-08-24,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,55.455625,1,2019,21,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_day_mad",2019-08-24,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,55.455625,1,2019,21,FALSE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_day_mad",2019-08-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,39.5725416666667,1,2019,56,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,138.30733875,1,2019,46,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,138.30733875,1,2019,46,TRUE,"gbr.1_1"
"middlesbrough_gbr.1_1_gb","Middlesbrough","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,111.45361,1,2019,9,TRUE,"gbr.1_1"
"middlesbrough_gbr.1_1_gb","Middlesbrough","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,111.45361,1,2019,9,FALSE,"gbr.1_1"
"neath port talbot_gbr.4_1_gb","Neath Port Talbot","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,126.58974625,1,2019,9,TRUE,"gbr.4_1"
"neath port talbot_gbr.4_1_gb","Neath Port Talbot","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,126.58974625,1,2019,9,FALSE,"gbr.4_1"
"north norfolk_gbr.1_1_gb","North Norfolk","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,131.47921125,1,2019,25,TRUE,"gbr.1_1"
"north norfolk_gbr.1_1_gb","North Norfolk","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,131.47921125,1,2019,25,TRUE,"gbr.1_1"
"north norfolk_gbr.1_1_gb","North Norfolk","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,131.47921125,1,2019,26,TRUE,"gbr.1_1"
"north norfolk_gbr.1_1_gb","North Norfolk","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,131.47921125,1,2019,26,TRUE,"gbr.1_1"
"northampton_gbr.1_1_gb","Northampton","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,180.82289375,1,2019,47,TRUE,"gbr.1_1"
"northampton_gbr.1_1_gb","Northampton","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,180.82289375,1,2019,47,TRUE,"gbr.1_1"
"northampton_gbr.1_1_gb","Northampton","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,180.82289375,1,2019,48,TRUE,"gbr.1_1"
"northampton_gbr.1_1_gb","Northampton","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,180.82289375,1,2019,48,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_background_day_mad",2019-08-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.5590416666667,1,2019,39,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,156.094925,1,2019,25,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,156.094925,1,2019,25,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_day_mad",2019-08-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.5590416666667,1,2019,40,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,156.094925,1,2019,26,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,156.094925,1,2019,26,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,109.83834,1,2019,17,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,109.83834,1,2019,17,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,109.83834,1,2019,18,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,109.83834,1,2019,18,TRUE,"gbr.1_1"
"pembrokeshire_gbr.4_1_gb","Pembrokeshire","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,116.91060375,1,2019,19,TRUE,"gbr.4_1"
"pembrokeshire_gbr.4_1_gb","Pembrokeshire","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,116.91060375,1,2019,19,TRUE,"gbr.4_1"
"pembrokeshire_gbr.4_1_gb","Pembrokeshire","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,116.91060375,1,2019,20,TRUE,"gbr.4_1"
"pembrokeshire_gbr.4_1_gb","Pembrokeshire","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,116.91060375,1,2019,20,TRUE,"gbr.4_1"
"portsmouth_gbr.1_1_gb","Portsmouth","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,122.17426125,1,2019,15,TRUE,"gbr.1_1"
"portsmouth_gbr.1_1_gb","Portsmouth","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,122.17426125,1,2019,15,TRUE,"gbr.1_1"
"portsmouth_gbr.1_1_gb","Portsmouth","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,122.17426125,1,2019,16,TRUE,"gbr.1_1"
"portsmouth_gbr.1_1_gb","Portsmouth","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,122.17426125,1,2019,16,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,108.97145625,1,2019,21,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,108.97145625,1,2019,21,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,108.97145625,1,2019,22,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,108.97145625,1,2019,22,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,128.52308125,1,2019,11,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,128.52308125,1,2019,11,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,128.52308125,1,2019,12,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,128.52308125,1,2019,12,TRUE,"gbr.1_1"
"ryedale_gbr.1_1_gb","Ryedale","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,140.2104,1,2019,73,TRUE,"gbr.1_1"
"ryedale_gbr.1_1_gb","Ryedale","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,140.2104,1,2019,73,TRUE,"gbr.1_1"
"ryedale_gbr.1_1_gb","Ryedale","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,140.2104,1,2019,74,TRUE,"gbr.1_1"
"ryedale_gbr.1_1_gb","Ryedale","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,140.2104,1,2019,74,TRUE,"gbr.1_1"
"salford_gbr.1_1_gb","Salford","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,127.68244875,1,2019,23,TRUE,"gbr.1_1"
"salford_gbr.1_1_gb","Salford","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,127.68244875,1,2019,23,TRUE,"gbr.1_1"
"salford_gbr.1_1_gb","Salford","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,127.68244875,1,2019,24,TRUE,"gbr.1_1"
"salford_gbr.1_1_gb","Salford","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,127.68244875,1,2019,24,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,103.88866,1,2019,13,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,103.88866,1,2019,13,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,103.88866,1,2019,14,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,103.88866,1,2019,14,TRUE,"gbr.1_1"
"southampton_gbr.1_1_gb","Southampton","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,101.793175,1,2019,9,TRUE,"gbr.1_1"
"southampton_gbr.1_1_gb","Southampton","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,101.793175,1,2019,9,FALSE,"gbr.1_1"
"southampton_gbr.1_1_gb","Southampton","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,101.793175,1,2019,10,TRUE,"gbr.1_1"
"southampton_gbr.1_1_gb","Southampton","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,101.793175,1,2019,10,FALSE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_background_day_mad",2019-08-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,38.7347826086957,1,2019,53,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,145.804595,1,2019,19,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,145.804595,1,2019,19,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_day_mad",2019-08-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,38.7347826086957,1,2019,54,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,145.804595,1,2019,20,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,145.804595,1,2019,20,TRUE,"gbr.1_1"
"stoke on trent_gbr.1_1_gb","Stoke on Trent","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,103.3398425,1,2019,17,TRUE,"gbr.1_1"
"stoke on trent_gbr.1_1_gb","Stoke on Trent","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,103.3398425,1,2019,17,TRUE,"gbr.1_1"
"stoke on trent_gbr.1_1_gb","Stoke on Trent","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,103.3398425,1,2019,18,TRUE,"gbr.1_1"
"stoke on trent_gbr.1_1_gb","Stoke on Trent","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,103.3398425,1,2019,18,TRUE,"gbr.1_1"
"suffolk coastal_gbr.1_1_gb","Suffolk Coastal","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,154.81737,1,2019,51,TRUE,"gbr.1_1"
"suffolk coastal_gbr.1_1_gb","Suffolk Coastal","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,154.81737,1,2019,51,TRUE,"gbr.1_1"
"suffolk coastal_gbr.1_1_gb","Suffolk Coastal","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,154.81737,1,2019,52,TRUE,"gbr.1_1"
"suffolk coastal_gbr.1_1_gb","Suffolk Coastal","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,154.81737,1,2019,52,TRUE,"gbr.1_1"
"teignbridge_gbr.1_1_gb","Teignbridge","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,102.92822875,1,2019,63,TRUE,"gbr.1_1"
"teignbridge_gbr.1_1_gb","Teignbridge","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,102.92822875,1,2019,63,TRUE,"gbr.1_1"
"teignbridge_gbr.1_1_gb","Teignbridge","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,102.92822875,1,2019,64,TRUE,"gbr.1_1"
"teignbridge_gbr.1_1_gb","Teignbridge","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,102.92822875,1,2019,64,TRUE,"gbr.1_1"
"tendring_gbr.1_1_gb","Tendring","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,130.9054475,1,2019,31,TRUE,"gbr.1_1"
"tendring_gbr.1_1_gb","Tendring","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,130.9054475,1,2019,31,TRUE,"gbr.1_1"
"tendring_gbr.1_1_gb","Tendring","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,130.9054475,1,2019,32,TRUE,"gbr.1_1"
"tendring_gbr.1_1_gb","Tendring","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,130.9054475,1,2019,32,TRUE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,140.07319625,1,2019,45,TRUE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,140.07319625,1,2019,45,TRUE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,140.07319625,1,2019,46,TRUE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,140.07319625,1,2019,46,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,153.33212625,1,2019,13,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,153.33212625,1,2019,13,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2019-08-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.9166666666667,1,2019,25,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,153.33212625,1,2019,14,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,153.33212625,1,2019,14,TRUE,"gbr.1_1"
"torfaen_gbr.4_1_gb","Torfaen","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,126.04716625,1,2019,23,TRUE,"gbr.4_1"
"torfaen_gbr.4_1_gb","Torfaen","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,126.04716625,1,2019,23,TRUE,"gbr.4_1"
"torfaen_gbr.4_1_gb","Torfaen","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,126.04716625,1,2019,24,TRUE,"gbr.4_1"
"torfaen_gbr.4_1_gb","Torfaen","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,126.04716625,1,2019,24,TRUE,"gbr.4_1"
"walsall_gbr.1_1_gb","Walsall","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,124.61899375,1,2019,15,TRUE,"gbr.1_1"
"walsall_gbr.1_1_gb","Walsall","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,124.61899375,1,2019,15,TRUE,"gbr.1_1"
"walsall_gbr.1_1_gb","Walsall","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,124.61899375,1,2019,16,TRUE,"gbr.1_1"
"walsall_gbr.1_1_gb","Walsall","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,124.61899375,1,2019,16,TRUE,"gbr.1_1"
"warwick_gbr.1_1_gb","Warwick","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,136.20029,1,2019,5,TRUE,"gbr.1_1"
"warwick_gbr.1_1_gb","Warwick","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,136.20029,1,2019,5,FALSE,"gbr.1_1"
"warwick_gbr.1_1_gb","Warwick","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,136.20029,1,2019,6,TRUE,"gbr.1_1"
"warwick_gbr.1_1_gb","Warwick","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,136.20029,1,2019,6,FALSE,"gbr.1_1"
"wealden_gbr.1_1_gb","Wealden","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,127.1759825,1,2019,33,TRUE,"gbr.1_1"
"wealden_gbr.1_1_gb","Wealden","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,127.1759825,1,2019,33,TRUE,"gbr.1_1"
"wealden_gbr.1_1_gb","Wealden","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,127.1759825,1,2019,34,TRUE,"gbr.1_1"
"wealden_gbr.1_1_gb","Wealden","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,127.1759825,1,2019,34,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,116.6549025,1,2019,23,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,116.6549025,1,2019,23,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,116.6549025,1,2019,24,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,116.6549025,1,2019,24,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,117.07899,1,2019,25,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_background_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,117.07899,1,2019,25,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,117.07899,1,2019,26,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_hour_mad",2019-08-24,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,117.07899,1,2019,26,TRUE,"gbr.1_1"
"barnsley_gbr.1_1_gb","Barnsley","city_background_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,141.03986125,1,2019,27,TRUE,"gbr.1_1"
"barnsley_gbr.1_1_gb","Barnsley","city_background_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,141.03986125,1,2019,27,TRUE,"gbr.1_1"
"barnsley_gbr.1_1_gb","Barnsley","city_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,141.03986125,1,2019,28,TRUE,"gbr.1_1"
"barnsley_gbr.1_1_gb","Barnsley","city_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,141.03986125,1,2019,28,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_background_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,138.7385725,1,2019,21,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_background_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,138.7385725,1,2019,21,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,120.346949375,1,2019,22,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,120.346949375,1,2019,22,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_background_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,114.34113875,1,2019,37,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_background_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,114.34113875,1,2019,37,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,114.34113875,1,2019,38,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,114.34113875,1,2019,38,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_background_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,113.85468625,1,2019,43,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_background_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,113.85468625,1,2019,43,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,113.85468625,1,2019,44,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_hour_mad",2019-08-25,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,113.85468625,1,2019,44,TRUE,"gbr.1_1"
